Date;Agrupamento;GGR;Custo Freespin;Jogadores;ARPU;Novos Jogadores;Novos;Turnover;Margem;Rounds per Player;Qtd Rollback;Valor Rollback;Margem
2025-05-28;Popok Gaming;70713,49;0,0;15229;4,64;412;0,0271;1358238,0;0,0521;2,0;467;2186,0;0,0521
2025-06-28;TaDa;53089,74;0,0;5445;9,75;188;0,0345;1356340,0;0,0391;2,05;21;304,0;0,0391
2025-06-23;Popok Gaming;45128,98;0,0;12455;3,62;604;0,0485;1355902,0;0,0333;2,02;197;456,0;0,0333
2025-07-04;Games Global;125020,01;0,0;5569;22,45;143;0,0257;1352776,0;0,0924;2,5;146;550,0;0,0924
2025-05-27;Popok Gaming;38917,93;0,0;12822;3,04;506;0,0395;1352121,0;0,0288;2,09;271;1029,0;0,0288
2025-02-26;PlaytechLive;76098,17;0,0;1288;59,08;55;0,0427;1351128,0;0,0563;4,62;3;21,0;0,0563
2025-06-22;Popok Gaming;37019,08;0,0;13766;2,69;783;0,0569;1350403,0;0,0274;2,05;182;358,0;0,0274
2025-06-12;TaDa;31058,86;0,0;6648;4,67;309;0,0465;1349783,0;0,023;1,95;87;778,0;0,0230
2025-05-19;Evolution;10811,91;0,0;1604;6,74;110;0,0686;1347435,0;0,008;3,92;67;2311,0;0,0080
2025-04-24;PlaytechLive;107452,43;0,0;1223;87,86;21;0,0172;1346212,0;0,0798;4,85;1;2,0;0,0798
2025-05-02;Popok Gaming;75797,47;0,0;9084;8,34;426;0,0469;1344587,0;0,0564;2,12;397;1645,0;0,0564
2025-08-07;Games Global;59939,61;0,0;5284;11,34;195;0,0369;1344484,0;0,0446;3,0;155;203,0;0,0446
2025-07-13;Evolution;51680,48;0,0;1608;32,14;90;0,056;1343899,0;0,0385;3,88;19;1195,0;0,0385
2025-04-24;Popok Gaming;71693,02;0,0;12575;5,7;674;0,0536;1342378,0;0,0534;2,24;318;2221,0;0,0534
2025-08-13;Pragmatic Live Casino;96495,93;0,0;768;125,65;73;0,0951;1341929,0;0,0719;3,64;8;569,0;0,0719
2025-03-09;PlaytechLive;63523,63;0,0;1608;39,5;70;0,0435;1340741,0;0,0474;4,77;0;0,0;0,0474
2025-06-19;TaDa;91565,28;0,0;6567;13,94;388;0,0591;1340269,0;0,0683;1,99;37;44,0;0,0683
2025-07-04;Pragmatic Live Casino;-1176,41;0,0;1081;-1,09;71;0,0657;1339462,0;-0,0009;3,08;30;947,0;-0,0009
2025-04-16;Evolution;34196,14;0,0;1674;20,43;31;0,0185;1336100,0;0,0256;4,07;16;407,0;0,0256
2025-07-05;PlaytechLive;32011,16;0,0;909;35,22;22;0,0242;1335739,0;0,024;5,67;9;115,0;0,0240
2025-04-06;Evolution;-4114,13;0,0;3170;-1,3;51;0,0161;1334156,0;-0,0031;3,32;16;169,0;-0,0031
2025-05-27;Evolution;14515,97;0,0;1491;9,74;53;0,0355;1333748,0;0,0109;3,71;13;208,0;0,0109
2025-04-12;PlaytechLive;39891,84;0,0;1324;30,13;30;0,0227;1333581,0;0,0299;4,53;0;0,0;0,0299
2025-08-01;PlaytechLive;31696,22;0,0;664;47,74;18;0,0271;1333334,0;0,0238;5,85;3;13,0;0,0238
2025-07-24;Games Global;54063,49;0,0;10684;5,06;296;0,0277;1332487,0;0,0406;1,92;25;42,0;0,0406
2025-08-06;Pragmatic Live Casino;61702,25;0,0;866;71,25;48;0,0554;1330422,0;0,0464;4,05;36;889,0;0,0464
2025-04-28;Popok Gaming;80771,38;0,0;10741;7,52;477;0,0444;1327885,0;0,0608;2,26;232;1064,0;0,0608
2025-03-18;PlaytechLive;18189,68;0,0;1321;13,77;30;0,0227;1326298,0;0,0137;4,58;0;0,0;0,0137
2025-04-14;Evolution;-70710,68;0,0;3381;-20,91;51;0,0151;1319622,0;-0,0536;2,59;34;213,0;-0,0536
2025-03-23;Popok Gaming;80934,93;0,0;11519;7,03;814;0,0707;1319041,0;0,0614;2,19;451;1907,0;0,0614
2025-05-18;Popok Gaming;109540,27;0,0;13576;8,07;481;0,0354;1318292,0;0,0831;2,11;390;932,0;0,0831
2025-07-23;PlaytechLive;96505,77;0,0;640;150,79;10;0,0156;1313634,0;0,0735;5,48;0;0,0;0,0735
2025-06-18;TaDa;2018,64;0,0;6394;0,32;411;0,0643;1313327,0;0,0015;1,97;59;149,0;0,0015
2025-05-30;PlaytechLive;32717,25;0,0;1057;30,95;21;0,0199;1311076,0;0,025;5,62;6;143,0;0,0250
2025-04-23;Popok Gaming;63757,89;0,0;12038;5,3;682;0,0567;1310863,0;0,0486;2,25;214;1452,0;0,0486
2025-06-12;PlaytechLive;28618,0;0,0;752;38,06;27;0,0359;1310621,0;0,0218;5,0;1;42,0;0,0218
2025-06-02;Pragmatic Live Casino;55052,83;0,0;775;71,04;45;0,0581;1310377,0;0,042;4,05;7;72,0;0,0420
2025-06-13;Popok Gaming;97570,3;0,0;10632;9,18;671;0,0631;1308751,0;0,0746;2,12;301;1424,0;0,0746
2025-04-08;TaDa;39636,41;0,0;4271;9,28;102;0,0239;1302237,0;0,0304;1,98;29;34,0;0,0304
2025-07-06;TaDa;97989,97;0,0;3345;29,29;122;0,0365;1301504,0;0,0753;2,3;19;110,0;0,0753
2025-07-08;Games Global;68106,53;0,0;6348;10,73;226;0,0356;1297716,0;0,0525;2,72;34;39,0;0,0525
2025-04-16;PlaytechLive;56226,29;0,0;1405;40,02;29;0,0206;1297464,0;0,0433;4,84;5;98,0;0,0433
2025-07-02;Evolution;-22672,87;0,0;1611;-14,07;64;0,0397;1297263,0;-0,0175;3,6;45;1245,0;-0,0175
2025-03-13;PlaytechLive;-31400,12;0,0;1348;-23,29;37;0,0274;1296605,0;-0,0242;4,95;0;0,0;-0,0242
2025-07-22;Games Global;73850,77;0,0;7198;10,26;236;0,0328;1295060,0;0,057;2,7;47;46,0;0,0570
2025-07-02;Games Global;121818,84;0,0;4900;24,86;131;0,0267;1293251,0;0,0942;2,55;48;179,0;0,0942
2025-05-07;Popok Gaming;12708,96;0,0;23913;0,53;338;0,0141;1292720,0;0,0098;1,24;447;1530,0;0,0098
2025-08-06;Games Global;74728,06;0,0;4882;15,31;161;0,033;1290689,0;0,0579;3,03;239;410,0;0,0579
2025-02-15;Popok Gaming;69885,41;0,0;9230;7,57;413;0,0447;1289536,0;0,0542;2,27;186;136,0;0,0542
2025-07-22;PlaytechLive;37290,15;0,0;649;57,46;7;0,0108;1288724,0;0,0289;5,85;4;69,0;0,0289
2025-04-14;Popok Gaming;4797,79;0,0;9670;0,5;421;0,0435;1286050,0;0,0037;2,21;235;607,0;0,0037
2025-06-09;PlaytechLive;42655,06;0,0;1019;41,86;28;0,0275;1284777,0;0,0332;5,12;2;46,0;0,0332
2025-07-16;Games Global;79972,31;0,0;5588;14,31;209;0,0374;1284083,0;0,0623;2,79;35;46,0;0,0623
2025-05-24;PlaytechLive;44823,65;0,0;1284;34,91;34;0,0265;1280714,0;0,035;4,72;0;0,0;0,0350
2025-07-05;Games Global;84918,06;0,0;5889;14,42;169;0,0287;1279559,0;0,0664;2,51;144;184,0;0,0664
2025-05-27;PlaytechLive;17292,85;0,0;877;19,72;24;0,0274;1278429,0;0,0135;5,64;1;15,0;0,0135
2025-02-23;Evolution;47108,49;0,0;2358;19,98;93;0,0394;1277570,0;0,0369;3,66;33;796,0;0,0369
2025-07-10;Popok Gaming;85799,26;0,0;11710;7,33;664;0,0567;1277518,0;0,0672;1,91;4101;5947,0;0,0672
2025-06-19;Pragmatic Live Casino;80124,23;0,0;1103;72,64;53;0,0481;1274951,0;0,0628;3,35;4;84,0;0,0628
2025-01-06;Evolution;45268,43;0,0;1849;24,48;124;0,0671;1274792,0;0,0355;3,81;54;2213,0;0,0355
2025-01-11;Evolution;16990,73;0,0;1697;10,01;82;0,0483;1273377,0;0,0133;4,25;35;1207,0;0,0133
2025-06-27;TaDa;48480,73;0,0;5401;8,98;130;0,0241;1272477,0;0,0381;2,05;7;20,0;0,0381
2025-07-03;Popok Gaming;109209,76;0,0;10918;10,0;605;0,0554;1271276,0;0,0859;1,87;251;1861,0;0,0859
2025-05-25;Popok Gaming;61482,8;0,0;14469;4,25;600;0,0415;1269905,0;0,0484;2,01;350;3697,0;0,0484
2025-07-07;Games Global;42729,81;0,0;5576;7,66;215;0,0386;1267842,0;0,0337;2,73;41;57,0;0,0337
2025-03-12;PlaytechLive;39451,86;0,0;1394;28,3;25;0,0179;1265655,0;0,0312;4,65;1;3,0;0,0312
2025-03-06;Games Global;104867,3;0,0;6268;16,73;236;0,0377;1265302,0;0,0829;3,3;32;39,0;0,0829
2025-08-22;PlaytechLive;155913,39;0,0;651;239,5;14;0,0215;1265126,0;0,1232;5,16;1;20,0;0,1232
2025-07-16;PlaytechLive;25767,67;0,0;631;40,84;20;0,0317;1265068,0;0,0204;5,11;0;0,0;0,0204
2025-07-07;Popok Gaming;106991,81;0,0;13434;7,96;1058;0,0788;1264031,0;0,0846;1,89;256;608,0;0,0846
2025-08-20;PlaytechLive;61637,57;0,0;582;105,91;18;0,0309;1263721,0;0,0488;6,29;1;3,0;0,0488
2025-08-08;Games Global;77901,14;0,0;5079;15,34;162;0,0319;1262971,0;0,0617;3,07;158;212,0;0,0617
2025-05-25;Evolution;-25990,73;0,0;1799;-14,45;58;0,0322;1261412,0;-0,0206;3,5;33;2805,0;-0,0206
2025-05-22;Evolution;-4590,77;0,0;1701;-2,7;47;0,0276;1258902,0;-0,0036;3,55;19;411,0;-0,0036
2025-05-25;PlaytechLive;79634,11;0,0;1002;79,48;26;0,0259;1250596,0;0,0637;5,32;0;0,0;0,0637
2025-05-11;Evolution;36976,09;0,0;2519;14,68;47;0,0187;1249775,0;0,0296;3,13;55;1324,0;0,0296
2025-07-21;Games Global;84151,31;0,0;6281;13,4;322;0,0513;1245626,0;0,0676;2,49;54;76,0;0,0676
2025-02-23;PlaytechLive;92545,58;0,0;1348;68,65;57;0,0423;1243829,0;0,0744;4,63;3;12,0;0,0744
2025-02-13;Popok Gaming;58963,39;0,0;8278;7,12;363;0,0439;1241541,0;0,0475;2,25;149;112,0;0,0475
2025-05-06;Popok Gaming;119289,16;0,0;9518;12,53;277;0,0291;1241125,0;0,0961;1,87;315;1830,0;0,0961
2025-08-11;Games Global;75365,35;0,0;4615;16,33;232;0,0503;1238990,0;0,0608;3,03;54;89,0;0,0608
2025-06-30;Evolution;29042,93;0,0;1339;21,69;23;0,0172;1232645,0;0,0236;3,88;8;79,0;0,0236
2025-04-13;Evolution;68386,63;0,0;4669;14,65;52;0,0111;1231975,0;0,0555;2,74;171;893,0;0,0555
2025-04-29;Popok Gaming;63380,96;0,0;9756;6,5;464;0,0476;1229905,0;0,0515;2,19;371;6033,0;0,0515
2025-08-08;Pragmatic Live Casino;68077,29;0,0;948;71,81;57;0,0601;1226242,0;0,0555;3,76;17;404,0;0,0555
2025-04-21;Popok Gaming;31686,93;0,0;17306;1,83;741;0,0428;1223787,0;0,0259;1,65;314;641,0;0,0259
2025-04-30;Popok Gaming;69548,35;0,0;9428;7,38;460;0,0488;1222401,0;0,0569;2,15;370;803,0;0,0569
2025-04-20;Popok Gaming;36105,02;0,0;18046;2,0;538;0,0298;1221343,0;0,0296;1,59;259;517,0;0,0296
2025-07-13;Games Global;60564,75;0,0;5192;11,67;239;0,046;1219529,0;0,0497;2,65;16;30,0;0,0497
2025-05-08;Popok Gaming;3052,7;0,0;26253;0,12;298;0,0114;1216965,0;0,0025;1,18;454;1384,0;0,0025
2025-04-13;Popok Gaming;71299,14;0,0;10454;6,82;463;0,0443;1216733,0;0,0586;2,22;289;2206,0;0,0586
2025-02-14;Popok Gaming;102867,75;0,0;8506;12,09;344;0,0404;1214734,0;0,0847;2,25;136;110,0;0,0847
2025-05-28;Evolution;45295,36;0,0;1790;25,3;36;0,0201;1211696,0;0,0374;3,52;441;4810,0;0,0374
2025-07-14;Games Global;77954,02;0,0;5001;15,59;229;0,0458;1210012,0;0,0644;2,75;13;13,0;0,0644
2025-05-18;PlaytechLive;14678,95;0,0;930;15,78;25;0,0269;1205598,0;0,0122;5,25;0;0,0;0,0122
2025-05-26;PlaytechLive;102760,29;0,0;959;107,15;28;0,0292;1205122,0;0,0853;5,32;0;0,0;0,0853
2025-08-09;Games Global;71442,34;0,0;4969;14,38;213;0,0429;1203218,0;0,0594;3,05;125;183,0;0,0594
2025-08-12;Pragmatic Live Casino;71008,38;0,0;777;91,39;64;0,0824;1202656,0;0,059;3,89;12;443,0;0,0590
2025-05-14;Evolution;26192,87;0,0;1599;16,38;50;0,0313;1197731,0;0,0219;3,58;986;18736,0;0,0219
2025-08-10;Games Global;71786,63;0,0;4491;15,98;194;0,0432;1193219,0;0,0602;3,07;27;85,0;0,0602
2025-07-17;Games Global;58595,17;0,0;5052;11,6;214;0,0424;1189368,0;0,0493;2,74;21;201,0;0,0493
2025-04-20;PlaytechLive;42142,82;0,0;1125;37,46;34;0,0302;1188821,0;0,0354;5,06;5;106,0;0,0354
2025-07-12;Games Global;79540,3;0,0;5858;13,58;261;0,0446;1186332,0;0,067;2,65;37;67,0;0,0670
2025-05-10;PlaytechLive;32367,4;0,0;1135;28,52;25;0,022;1183984,0;0,0273;5,27;6;74,0;0,0273
2025-06-25;TaDa;87292,36;0,0;4717;18,51;130;0,0276;1183403,0;0,0738;2,1;12;40,0;0,0738
2025-08-13;PlaytechLive;22537,03;0,0;565;39,89;22;0,0389;1182208,0;0,0191;6,28;0;0,0;0,0191
2025-08-28;TaDa;83195,1;0,0;5828;14,28;352;0,0604;1181997,0;0,0704;1,91;30;25,0;0,0704
2025-05-09;Games Global;89520,08;0,0;4000;22,38;80;0,02;1180407,0;0,0758;2,94;37;49,0;0,0758
2025-04-23;PlaytechLive;77978,89;0,0;1135;68,7;33;0,0291;1179374,0;0,0661;5,21;0;0,0;0,0661
2025-08-04;TaDa;-2180,2;0,0;2783;-0,78;111;0,0399;1179238,0;-0,0018;2,06;29;41,0;-0,0018
2025-06-21;PlaytechLive;23076,1;0,0;858;26,9;28;0,0326;1177871,0;0,0196;5,07;1;10,0;0,0196
2025-08-15;PlaytechLive;39679,09;0,0;605;65,59;27;0,0446;1169767,0;0,0339;6,15;2;59,0;0,0339
2025-05-18;Evolution;66280,58;0,0;1562;42,43;67;0,0429;1169159,0;0,0567;3,6;67;2486,0;0,0567
2025-07-01;TaDa;49046,25;0,0;4521;10,85;137;0,0303;1167861,0;0,042;2,04;24;79,0;0,0420
2025-04-22;PlaytechLive;-3576,02;0,0;1097;-3,26;34;0,031;1167096,0;-0,0031;4,99;0;0,0;-0,0031
2025-06-30;TaDa;60048,69;0,0;4559;13,17;170;0,0373;1165209,0;0,0515;2,1;19;18,0;0,0515
2025-07-21;PlaytechLive;14770,16;0,0;687;21,5;26;0,0378;1164593,0;0,0127;5,77;1;4,0;0,0127
2025-08-18;Pragmatic Live Casino;47947,53;0,0;682;70,3;47;0,0689;1163136,0;0,0412;4,07;15;727,0;0,0412
2025-07-19;Popok Gaming;59528,19;0,0;11092;5,37;594;0,0536;1163105,0;0,0512;1,88;391;739,0;0,0512
2025-07-05;Pragmatic Live Casino;63595,61;0,0;1120;56,78;48;0,0429;1162426,0;0,0547;3,45;56;1020,0;0,0547
2025-07-30;Games Global;35882,13;0,0;4710;7,62;159;0,0338;1161321,0;0,0309;2,95;12;40,0;0,0309
2025-07-04;TaDa;69957,45;0,0;3788;18,47;87;0,023;1161105,0;0,0603;2,15;114;266,0;0,0603
2025-03-29;TaDa;68126,4;0,0;5327;12,79;227;0,0426;1160681,0;0,0587;1,93;111;154,0;0,0587
2025-03-01;Pragmatic Live Casino;112339,41;0,0;605;185,68;21;0,0347;1160585,0;0,0968;2,87;7;295,0;0,0968
2025-02-11;Popok Gaming;76864,79;0,0;9286;8,28;395;0,0425;1159319,0;0,0663;2,24;263;228,0;0,0663
2025-03-08;TaDa;105010,44;0,0;5935;17,69;243;0,0409;1158435,0;0,0906;1,82;77;159,0;0,0906
2025-07-09;Popok Gaming;92374,97;0,0;11472;8,05;649;0,0566;1156807,0;0,0799;1,91;294;7329,0;0,0799
2025-05-07;Games Global;91044,17;0,0;4837;18,82;92;0,019;1156788,0;0,0787;2,68;47;56,0;0,0787
2025-03-07;TaDa;59968,66;0,0;6252;9,59;270;0,0432;1156143,0;0,0519;3,24;130;239,0;0,0519
2025-08-06;PlaytechLive;2071,42;0,0;683;3,03;31;0,0454;1155562,0;0,0018;5,9;9;771,0;0,0018
2025-06-18;Pragmatic Live Casino;-33888,56;0,0;1013;-33,45;57;0,0563;1154621,0;-0,0294;3,57;14;284,0;-0,0294
2025-03-27;TaDa;17351,34;0,0;4624;3,75;198;0,0428;1153009,0;0,015;1,9;33;59,0;0,0150
2025-07-06;Popok Gaming;108473,59;0,0;11150;9,73;658;0,059;1151192,0;0,0942;1,95;326;2777,0;0,0942
2025-06-30;Popok Gaming;33496,4;0,0;10618;3,15;411;0,0387;1149213,0;0,0291;2,0;202;745,0;0,0291
2025-07-06;Games Global;65333,94;0,0;5205;12,55;208;0,04;1143296,0;0,0571;2,66;37;56,0;0,0571
2025-06-12;Popok Gaming;45082,29;0,0;9749;4,62;560;0,0574;1143260,0;0,0394;2,1;287;6045,0;0,0394
2025-04-25;PlaytechLive;66359,68;0,0;1213;54,71;32;0,0264;1143190,0;0,058;4,82;0;0,0;0,0580
2025-07-07;TaDa;57457,81;0,0;3841;14,96;183;0,0476;1142342,0;0,0503;2,27;39;298,0;0,0503
2025-05-20;Games Global;56526,95;0,0;3009;18,79;62;0,0206;1138947,0;0,0496;2,95;18;21,0;0,0496
2025-05-24;Evolution;45764,71;0,0;2329;19,65;75;0,0322;1133364,0;0,0404;3,13;44;1820,0;0,0404
2025-03-17;PlaytechLive;60850,75;0,0;1222;49,8;43;0,0352;1131642,0;0,0538;4,88;3;27,0;0,0538
2025-08-12;PlaytechLive;-2558,91;0,0;618;-4,14;19;0,0307;1130281,0;-0,0023;6,85;0;0,0;-0,0023
2025-05-05;Popok Gaming;141793,66;0,0;7570;18,73;255;0,0337;1129336,0;0,1256;2,19;251;2446,0;0,1256
2025-07-25;Games Global;42793,12;0,0;8776;4,88;185;0,0211;1128167,0;0,0379;1,76;30;33,0;0,0379
2025-06-22;TaDa;57124,43;0,0;6091;9,38;311;0,0511;1128038,0;0,0506;2,05;73;112,0;0,0506
2025-07-29;Games Global;77905,55;0,0;4184;18,62;164;0,0392;1120136,0;0,0696;2,98;23;78,0;0,0696
2025-02-16;Popok Gaming;61322,61;0,0;8306;7,38;389;0,0468;1117515,0;0,0549;2,33;77;174,0;0,0549
2025-08-14;PlaytechLive;77081,48;0,0;549;140,4;17;0,031;1117141,0;0,069;6,0;3;106,0;0,0690
2025-04-04;TaDa;40840,63;0,0;4997;8,17;193;0,0386;1116520,0;0,0366;1,95;130;352,0;0,0366
2025-05-01;Popok Gaming;48267,41;0,0;9866;4,89;500;0,0507;1115108,0;0,0433;2,17;345;981,0;0,0433
2025-08-27;TaDa;68135,02;0,0;5363;12,7;234;0,0436;1113765,0;0,0612;1,9;38;69,0;0,0612
2025-07-30;TaDa;1180,8;0,0;2525;0,47;125;0,0495;1113085,0;0,0011;2,2;10;21,0;0,0011
2025-07-11;Popok Gaming;94217,05;0,0;11704;8,05;740;0,0632;1112725,0;0,0847;1,87;309;811,0;0,0847
2025-06-26;TaDa;39307,92;0,0;4429;8,88;136;0,0307;1112622,0;0,0353;2,06;21;28,0;0,0353
2025-04-05;TaDa;66031,04;0,0;5293;12,48;182;0,0344;1112453,0;0,0594;1,96;131;226,0;0,0594
2025-06-08;Games Global;43867,23;0,0;3280;13,37;119;0,0363;1112038,0;0,0394;2,73;12;37,0;0,0394
2025-07-15;Pragmatic Live Casino;82637,38;0,0;1136;72,74;72;0,0634;1110047,0;0,0744;3,41;59;1427,0;0,0744
2025-03-07;Games Global;109803,9;0,0;5851;18,77;193;0,033;1107810,0;0,0991;4,02;42;70,0;0,0991
2025-06-27;Pragmatic Live Casino;48868,5;0,0;1058;46,19;19;0,018;1107615,0;0,0441;3,34;9;86,0;0,0441
2025-06-26;PlaytechLive;64553,14;0,0;702;91,96;11;0,0157;1107435,0;0,0583;5,68;0;0,0;0,0583
2025-07-20;Games Global;70942,39;0,0;6237;11,37;268;0,043;1103929,0;0,0643;2,34;20;21,0;0,0643
2025-06-28;Games Global;57120,25;0,0;4811;11,87;110;0,0229;1095102,0;0,0522;2,34;17;22,0;0,0522
2025-08-06;TaDa;38940,31;0,0;2980;13,07;137;0,046;1093910,0;0,0356;2,23;135;616,0;0,0356
2025-04-25;Evolution;53605,83;0,0;1143;46,9;25;0,0219;1093795,0;0,049;4,18;28;673,0;0,0490
2025-06-26;Evolution;-10093,78;0,0;1274;-7,92;22;0,0173;1092335,0;-0,0092;3,64;33;2247,0;-0,0092
2025-04-13;PlaytechLive;39775,41;0,0;1242;32,03;45;0,0362;1090947,0;0,0365;4,32;0;0,0;0,0365
2025-07-26;Games Global;19403,21;0,0;8000;2,43;175;0,0219;1086224,0;0,0179;1,92;18;20,0;0,0179
2025-05-23;Popok Gaming;57758,3;0,0;8702;6,64;408;0,0469;1086207,0;0,0532;2,07;242;4549,0;0,0532
2025-04-27;PlaytechLive;-7010,1;0,0;1140;-6,15;30;0,0263;1082883,0;-0,0065;5,04;0;0,0;-0,0065
2025-07-28;Pragmatic Live Casino;10489,23;0,0;991;10,58;78;0,0787;1081413,0;0,0097;3,74;9;322,0;0,0097
2025-04-24;Evolution;89498,28;0,0;1199;74,64;14;0,0117;1080322,0;0,0828;3,92;16;2637,0;0,0828
2025-07-25;Pragmatic Live Casino;62216,5;0,0;1143;54,43;88;0,077;1078286,0;0,0577;3,47;25;445,0;0,0577
2025-07-24;PlaytechLive;35707,48;0,0;625;57,13;15;0,024;1072638,0;0,0333;5,86;0;0,0;0,0333
2025-05-16;Games Global;108107,66;0,0;3106;34,81;70;0,0225;1071359,0;0,1009;2,98;19;29,0;0,1009
2025-08-10;Pragmatic Live Casino;106557,34;0,0;854;124,77;51;0,0597;1070732,0;0,0995;3,23;4;326,0;0,0995
2025-06-14;Playson;125450,6;0,0;852;147,24;39;0,0458;1070169,0;0,1172;2,24;8;13,0;0,1172
2025-04-26;PlaytechLive;25319,83;0,0;1374;18,43;23;0,0167;1069198,0;0,0237;4,4;0;0,0;0,0237
2025-06-25;PlaytechLive;-15230,62;0,0;715;-21,3;14;0,0196;1067448,0;-0,0143;5,39;3;144,0;-0,0143
2025-06-29;Popok Gaming;39296,46;0,0;10596;3,71;169;0,0159;1066201,0;0,0369;1,97;295;439,0;0,0369
2025-03-28;TaDa;58267,15;0,0;4775;12,2;185;0,0387;1059175,0;0,055;1,82;103;166,0;0,0550
2025-06-18;Evolution;12705,44;0,0;947;13,42;47;0,0496;1046521,0;0,0121;3,66;23;834,0;0,0121
2025-07-13;TaDa;68271,67;0,0;3222;21,19;169;0,0525;1046026,0;0,0653;2,16;15;145,0;0,0653
2025-06-10;Games Global;29348,0;0,0;3039;9,66;98;0,0322;1044625,0;0,0281;2,56;10;10,0;0,0281
2025-06-20;Pragmatic Live Casino;-3188,1;0,0;1064;-3,0;54;0,0508;1042883,0;-0,0031;3,73;16;326,0;-0,0031
2025-05-08;Games Global;58820,7;0,0;4528;12,99;87;0,0192;1039839,0;0,0566;2,67;28;25,0;0,0566
2025-02-12;Popok Gaming;21515,23;0,0;8378;2,57;312;0,0372;1038828,0;0,0207;2,2;203;173,0;0,0207
2025-08-08;TaDa;36890,58;0,0;3092;11,93;129;0,0417;1038333,0;0,0355;2,15;68;120,0;0,0355
2025-06-07;TaDa;28280,43;0,0;4887;5,79;188;0,0385;1036965,0;0,0273;1,99;50;149,0;0,0273
2025-07-06;PlaytechLive;60703,15;0,0;819;74,12;30;0,0366;1034693,0;0,0587;5,62;1;5,0;0,0587
2025-06-07;Pragmatic Live Casino;30953,3;0,0;1195;25,9;64;0,0536;1033013,0;0,03;3,27;13;299,0;0,0300
2025-08-05;PlaytechLive;92339,2;0,0;631;146,34;25;0,0396;1030104,0;0,0896;5,34;18;519,0;0,0896
2025-05-18;Games Global;46921,07;0,0;2725;17,22;61;0,0224;1026677,0;0,0457;2,79;14;24,0;0,0457
2025-06-25;Games Global;51254,13;0,0;4644;11,04;105;0,0226;1026004,0;0,05;2,5;14;16,0;0,0500
2025-05-04;Popok Gaming;71890,82;0,0;7657;9,39;298;0,0389;1025346,0;0,0701;2,19;267;677,0;0,0701
2025-08-01;TaDa;53543,66;0,0;3153;16,98;154;0,0488;1025006,0;0,0522;2,19;55;190,0;0,0522
2025-08-07;TaDa;82146,47;0,0;3205;25,63;136;0,0424;1024618,0;0,0802;2,18;76;147,0;0,0802
2025-07-03;Games Global;49313,04;0,0;4627;10,66;155;0,0335;1023107,0;0,0482;2,57;30;34,0;0,0482
2025-06-05;Pragmatic Live Casino;-41785,54;0,0;833;-50,16;55;0,066;1022792,0;-0,0409;3,73;40;1061,0;-0,0409
2025-06-19;Games Global;44539,5;0,0;4615;9,65;188;0,0407;1021400,0;0,0436;2,59;13;9,0;0,0436
2025-05-16;TaDa;77340,45;0,0;5038;15,35;161;0,032;1021327,0;0,0757;1,8;53;108,0;0,0757
2025-06-18;Games Global;93338,88;0,0;4593;20,32;176;0,0383;1018954,0;0,0916;2,58;19;20,0;0,0916
2025-05-06;Games Global;15096,86;0,0;3858;3,91;69;0,0179;1018231,0;0,0148;2,72;25;30,0;0,0148
2025-02-25;Games Global;78445,05;0,0;5236;14,98;127;0,0243;1016346,0;0,0772;2,14;24;33,0;0,0772
2025-07-26;TaDa;33684,75;0,0;2749;12,25;135;0,0491;1014734,0;0,0332;2,28;14;43,0;0,0332
2025-08-01;Popok Gaming;116129,74;0,0;6822;17,02;247;0,0362;1012763,0;0,1147;2,08;294;596,0;0,1147
2025-05-11;Games Global;64842,22;0,0;2990;21,69;52;0,0174;1011720,0;0,0641;2,92;39;54,0;0,0641
2025-08-16;PlaytechLive;40611,57;0,0;602;67,46;21;0,0349;1011633,0;0,0401;6,56;6;410,0;0,0401
2025-03-02;SmartSoft;2820,85;0,0;1168;2,42;38;0,0325;1011633,0;0,0028;2,54;485;5463,0;0,0028
2025-07-28;Games Global;62044,4;0,0;3712;16,71;169;0,0455;1011033,0;0,0614;3,14;8;7,0;0,0614
2025-05-11;PlaytechLive;-31090,39;0,0;1045;-29,75;26;0,0249;1007687,0;-0,0309;5,47;1;25,0;-0,0309
2025-08-04;Pragmatic Live Casino;8652,58;0,0;786;11,01;51;0,0649;1006591,0;0,0086;4,13;24;1221,0;0,0086
2025-04-14;TaDa;97040,03;0,0;2849;34,06;78;0,0274;1004916,0;0,0966;1,93;33;74,0;0,0966
2025-07-08;Popok Gaming;103156,12;0,0;13423;7,69;732;0,0545;1004227,0;0,1027;1,79;277;663,0;0,1027
2025-06-05;Games Global;87578,02;0,0;3029;28,91;86;0,0284;1001112,0;0,0875;2,82;50;481,0;0,0875
2025-08-05;TaDa;57102,92;0,0;2853;20,02;99;0,0347;1000967,0;0,057;2,22;131;436,0;0,0570
2025-04-06;TaDa;63550,77;0,0;4639;13,7;137;0,0295;1000510,0;0,0635;1,96;43;63,0;0,0635
2025-06-29;TaDa;498,31;0,0;4594;0,11;76;0,0165;1000377,0;0,0005;2,1;16;200,0;0,0005
2025-06-29;Pragmatic Live Casino;-12030,95;0,0;831;-14,48;16;0,0193;999823,0;-0,012;4,11;6;48,0;-0,0120
2025-04-28;PlaytechLive;48491,97;0,0;1043;46,49;19;0,0182;997114,0;0,0486;5,17;1;1,0;0,0486
2025-02-26;SmartSoft;-57894,01;0,0;960;-60,31;24;0,025;996862,0;-0,0581;2,98;525;12474,0;-0,0581
